Transaction ID,Fraud Risk Score,Risk Category,Predicted Typology,Typology Probability Distribution,Key Risk Drivers
TXN09FPM7951X5BKKKL,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.36, 'Funnel Account Network': 0.38, 'Pass-Through Transit Hub': 0.19}",SHAP subsample limit
TXNP6L725YXD2KSK5AW,0.22,Low Risk,Money Mule Network,"{'Money Mule Network': 62.16, 'Rapid Multi-Hop Layering': 34.15, 'Circular Transaction Loop': 1.82}",SHAP subsample limit
TXN9SXZ4TDMX5BDUBXV,71.89,Critical Risk,Money Mule Network,"{'Money Mule Network': 76.13, 'Rapid Multi-Hop Layering': 21.69, 'Circular Transaction Loop': 1.43}",SHAP subsample limit
TXNU72OVGAIH5N9FP5K,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 97.06, 'Funnel Account Network': 1.68, 'Pass-Through Transit Hub': 1.09}",SHAP subsample limit
TXNUQJXI5VJJ8KW2YNI,97.77,Critical Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.97, 'Charity Abuse': 0.01, 'Funnel Account Network': 0.01}",SHAP subsample limit
TXN4CH5919PCH5Y12ZK,93.38,Critical Risk,Underground Banking (Hawala),"{'Underground Banking (Hawala)': 96.51, 'Rapid Multi-Hop Layering': 2.33, 'Circular Transaction Loop': 0.95}",SHAP subsample limit
TXN5GMPSG24XQ3DZCIU,0.19,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 85.93, 'Funnel Account Network': 9.98, 'Charity Abuse': 1.86}",SHAP subsample limit
TXNZIVD7VZ8GULMSO28,0.02,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.59, 'Charity Abuse': 0.17, 'Third-Party Payment Web': 0.15}",SHAP subsample limit
TXNFHEPLMOIID8X5270,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 62.96, 'Funnel Account Network': 19.09, 'Charity Abuse': 12.56}",SHAP subsample limit
TXN4JZYQVT2ADZO5HKX,77.37,Critical Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 68.24, 'Money Mule Network': 11.72, 'Circular Transaction Loop': 11.13}",SHAP subsample limit
TXNPVU8YK7HME0N4S89,79.16,Critical Risk,Underground Banking (Hawala),"{'Underground Banking (Hawala)': 93.52, 'Rapid Multi-Hop Layering': 4.37, 'Circular Transaction Loop': 1.73}",SHAP subsample limit
TXNXSML03VX5CEJU6NP,0.05,Low Risk,Money Mule Network,"{'Money Mule Network': 77.64, 'Rapid Multi-Hop Layering': 15.86, 'Funnel Account Network': 4.03}",SHAP subsample limit
TXN1KPU5ZKBYOS2ZNJE,1.88,Low Risk,Money Mule Network,"{'Money Mule Network': 38.52, 'Structuring (Smurfing)': 19.27, 'Rapid Multi-Hop Layering': 17.93}",SHAP subsample limit
TXNW2YQ3HEFU0IX4ZMY,97.91,Critical Risk,Underground Banking (Hawala),"{'Underground Banking (Hawala)': 94.48, 'Rapid Multi-Hop Layering': 3.37, 'Circular Transaction Loop': 1.9}",SHAP subsample limit
TXNOLG5LEXB7ZFDW355,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 64.34, 'Funnel Account Network': 33.61, 'Charity Abuse': 0.73}",SHAP subsample limit
TXNCTECOY6JVE6Q38OJ,0.08,Low Risk,Charity Abuse,"{'Charity Abuse': 45.1, 'Funnel Account Network': 44.12, 'Structuring (Smurfing)': 9.55}",SHAP subsample limit
TXNDZBBIO7ZNJ9BN5VS,0.05,Low Risk,Money Mule Network,"{'Money Mule Network': 55.26, 'Rapid Multi-Hop Layering': 35.22, 'Funnel Account Network': 7.95}",SHAP subsample limit
TXNA79HN3JGZDQ8D67A,0.1,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 50.21, 'Structuring (Smurfing)': 32.71, 'Funnel Account Network': 16.2}",SHAP subsample limit
TXNAHLIXLL9EQHH5XIL,0.12,Low Risk,Money Mule Network,"{'Money Mule Network': 27.6, 'Rapid Multi-Hop Layering': 26.21, 'Third-Party Payment Web': 23.49}",SHAP subsample limit
TXNPLZXXQAUZP8TNCZ7,0.21,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 71.16, 'Funnel Account Network': 11.39, 'Money Mule Network': 8.94}",SHAP subsample limit
TXNYZ97SIRD4SKS0WWY,0.04,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 67.09, 'Pass-Through Transit Hub': 14.51, 'Circular Transaction Loop': 12.01}",SHAP subsample limit
TXNVT1O07OXXQ10UUMR,0.07,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 89.81, 'Funnel Account Network': 6.65, 'Pass-Through Transit Hub': 2.1}",SHAP subsample limit
TXNKKE2PIDIMBE8DIVR,0.05,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 72.13, 'Funnel Account Network': 20.91, 'Charity Abuse': 5.96}",SHAP subsample limit
TXNFVD9R3QOOYYH2Y19,0.06,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 98.56, 'Funnel Account Network': 0.82, 'Pass-Through Transit Hub': 0.28}",SHAP subsample limit
TXN5VNX9ZPTXWEIIBEP,0.01,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 52.57, 'Third-Party Payment Web': 26.61, 'Money Mule Network': 11.53}",SHAP subsample limit
TXNMKCRX8XH9GX4JBZA,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 78.87, 'Funnel Account Network': 11.18, 'Pass-Through Transit Hub': 7.01}",SHAP subsample limit
TXN0NAPJFP5278B1UJK,0.09,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 85.37, 'Funnel Account Network': 9.02, 'Charity Abuse': 4.38}",SHAP subsample limit
TXN7RNVYYCLJ4DWNJH7,0.03,Low Risk,Money Mule Network,"{'Money Mule Network': 50.97, 'Structuring (Smurfing)': 24.29, 'Rapid Multi-Hop Layering': 21.47}",SHAP subsample limit
TXN7EZ6OOFW2846CNL8,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 59.19, 'Charity Abuse': 34.5, 'Structuring (Smurfing)': 4.95}",SHAP subsample limit
TXNC4NCPJS5FW00IKRP,0.06,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 72.01, 'Charity Abuse': 16.52, 'Funnel Account Network': 8.9}",SHAP subsample limit
TXNQZJWI68F323SNIE7,0.12,Low Risk,Funnel Account Network,"{'Funnel Account Network': 75.49, 'Structuring (Smurfing)': 15.0, 'Charity Abuse': 5.6}",SHAP subsample limit
TXNC27N8TV3JMNKGJ57,0.01,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 88.55, 'Underground Banking (Hawala)': 4.82, 'Charity Abuse': 2.14}",SHAP subsample limit
TXNIAREHB09ZIBTDKYD,0.5,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 85.0, 'Funnel Account Network': 8.37, 'Rapid Multi-Hop Layering': 4.29}",SHAP subsample limit
TXNQWL547AZV6VQOYS8,47.02,Critical Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.84, 'Pass-Through Transit Hub': 0.11, 'Charity Abuse': 0.01}",SHAP subsample limit
TXNIDS2ZG9GT7Z4RSCT,27.55,Medium Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.98, 'Charity Abuse': 0.0, 'Circular Transaction Loop': 0.0}",SHAP subsample limit
TXN0AJ9K8CYEMRRKRBM,99.53,Critical Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.71, 'Charity Abuse': 0.11, 'Funnel Account Network': 0.09}",SHAP subsample limit
TXN5Z2Q7E0GEZWEOZHY,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 61.17, 'Structuring (Smurfing)': 23.13, 'Charity Abuse': 10.54}",SHAP subsample limit
TXN2LBPYBRC7COR2HSK,0.12,Low Risk,Funnel Account Network,"{'Funnel Account Network': 55.23, 'Structuring (Smurfing)': 30.67, 'Charity Abuse': 11.07}",SHAP subsample limit
TXNKLOHB00EA7NB0ENZ,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 43.23, 'Funnel Account Network': 38.89, 'Pass-Through Transit Hub': 8.81}",SHAP subsample limit
TXN6Z7V8QL251DL35JR,90.79,Critical Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.71, 'Third-Party Payment Web': 0.1, 'Charity Abuse': 0.07}",SHAP subsample limit
TXNANY900HTA2CT13SF,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 41.71, 'Rapid Multi-Hop Layering': 34.38, 'Structuring (Smurfing)': 14.33}",SHAP subsample limit
TXNZVB4R3IKXS5CV6IN,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 95.06, 'Funnel Account Network': 2.7, 'Money Mule Network': 0.93}",SHAP subsample limit
TXNB8BA6TSVN2NZZX7H,0.28,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 56.85, 'Structuring (Smurfing)': 30.59, 'Money Mule Network': 10.64}",SHAP subsample limit
TXNDDNGSQ9BIZS73EKK,0.09,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 77.49, 'Funnel Account Network': 19.14, 'Charity Abuse': 1.99}",SHAP subsample limit
TXND3K81L3SH86PS9N5,1.68,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 48.4, 'Money Mule Network': 47.76, 'Circular Transaction Loop': 1.72}",SHAP subsample limit
TXNX31V5VWGAEGDEZHO,69.11,Critical Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 72.76, 'Money Mule Network': 13.79, 'Circular Transaction Loop': 11.42}",SHAP subsample limit
TXN242WIP6FI3242KD1,0.09,Low Risk,Funnel Account Network,"{'Funnel Account Network': 76.67, 'Charity Abuse': 15.24, 'Structuring (Smurfing)': 5.37}",SHAP subsample limit
TXNR873U7KPP1INH065,0.13,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 79.59, 'Money Mule Network': 12.0, 'Circular Transaction Loop': 5.27}",SHAP subsample limit
TXNO6AIBUHS3ISIFIN2,68.42,Critical Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 67.08, 'Underground Banking (Hawala)': 13.6, 'Circular Transaction Loop': 7.28}",SHAP subsample limit
TXN1MIE4T3DAIZOHCN9,12.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.98, 'Charity Abuse': 0.0, 'Circular Transaction Loop': 0.0}",SHAP subsample limit
TXNZRUI15BYTSIZHJKN,12.04,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.97, 'Charity Abuse': 0.01, 'Third-Party Payment Web': 0.01}",SHAP subsample limit
TXNIHTW4ZHELSE5VAIN,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 77.97, 'Funnel Account Network': 19.68, 'Charity Abuse': 1.72}",SHAP subsample limit
TXNL667YCZDEIGEFGDL,0.25,Low Risk,Money Mule Network,"{'Money Mule Network': 44.4, 'Rapid Multi-Hop Layering': 38.41, 'Funnel Account Network': 10.23}",SHAP subsample limit
TXNZSHJGF82THO0PL1V,5.41,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 48.49, 'Underground Banking (Hawala)': 39.41, 'Circular Transaction Loop': 4.38}",SHAP subsample limit
TXN9YNK1P0CIYEMG5RD,16.43,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.77, 'Third-Party Payment Web': 0.11, 'Funnel Account Network': 0.03}",SHAP subsample limit
TXNS7WIARTWI8575WEQ,0.04,Low Risk,Money Mule Network,"{'Money Mule Network': 59.35, 'Rapid Multi-Hop Layering': 38.13, 'Circular Transaction Loop': 0.98}",SHAP subsample limit
TXN98LHKZWLNDMBYRAW,90.36,Critical Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.86, 'Charity Abuse': 0.05, 'Funnel Account Network': 0.04}",SHAP subsample limit
TXN1QMF07XOH01821BD,0.14,Low Risk,Money Mule Network,"{'Money Mule Network': 86.02, 'Rapid Multi-Hop Layering': 10.78, 'Funnel Account Network': 0.95}",SHAP subsample limit
TXNWSPA3EE3HTT5VBZL,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 95.13, 'Funnel Account Network': 3.68, 'Charity Abuse': 0.66}",SHAP subsample limit
TXNNU7XEJ2ATNIQV5T2,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 91.93, 'Funnel Account Network': 6.37, 'Charity Abuse': 1.41}",SHAP subsample limit
TXNS69ZFY31URVH63AK,0.11,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 92.69, 'Pass-Through Transit Hub': 4.67, 'Funnel Account Network': 1.79}",SHAP subsample limit
TXNSJ0FK1V3EM8GUP53,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 98.88, 'Funnel Account Network': 0.67, 'Charity Abuse': 0.27}",SHAP subsample limit
TXN29FPQU45R15IAW6E,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 58.47, 'Funnel Account Network': 31.99, 'Pass-Through Transit Hub': 4.83}",SHAP subsample limit
TXNQA5JV4ACI4WV67N2,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 67.87, 'Funnel Account Network': 22.92, 'Charity Abuse': 5.5}",SHAP subsample limit
TXNLU596SNGVBJ4AMNG,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 56.42, 'Funnel Account Network': 35.13, 'Charity Abuse': 4.78}",SHAP subsample limit
TXNT5KJWQLVZBN3XUC6,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 50.16, 'Structuring (Smurfing)': 46.88, 'Charity Abuse': 1.62}",SHAP subsample limit
TXN1OX80TDCCKNRI8IF,0.15,Low Risk,Charity Abuse,"{'Charity Abuse': 42.18, 'Funnel Account Network': 39.82, 'Structuring (Smurfing)': 11.29}",SHAP subsample limit
TXN3YO7AIDERW7M3BYE,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 79.24, 'Funnel Account Network': 15.04, 'Pass-Through Transit Hub': 3.56}",SHAP subsample limit
TXNZMB8G446NUTUZLP5,0.06,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 83.53, 'Funnel Account Network': 9.0, 'Charity Abuse': 6.05}",SHAP subsample limit
TXNU92TEM072BS6VYAG,0.08,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 52.52, 'Funnel Account Network': 24.28, 'Charity Abuse': 18.12}",SHAP subsample limit
TXNHVRW94KVQPPI95EA,3.71,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 59.1, 'Underground Banking (Hawala)': 20.77, 'Pass-Through Transit Hub': 10.52}",SHAP subsample limit
TXNIZD7VZ2J0NHNMNA3,0.14,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 53.45, 'Money Mule Network': 38.93, 'Pass-Through Transit Hub': 4.35}",SHAP subsample limit
TXNOHCPLZWUMCWS734O,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 67.86, 'Money Mule Network': 15.83, 'Rapid Multi-Hop Layering': 12.0}",SHAP subsample limit
TXNF523J8CPP1C8XGB4,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 47.96, 'Pass-Through Transit Hub': 35.39, 'Funnel Account Network': 13.09}",SHAP subsample limit
TXNU8X3OG02TW9ZRRW7,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 32.05, 'Funnel Account Network': 26.81, 'Money Mule Network': 20.88}",SHAP subsample limit
TXNBVBQY22TKRR0XL1U,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 73.11, 'Rapid Multi-Hop Layering': 22.18, 'Circular Transaction Loop': 2.62}",SHAP subsample limit
TXNQRKUZ1M2LF1FP3C1,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 54.01, 'Money Mule Network': 17.38, 'High-Risk Corridor Transfer': 8.12}",SHAP subsample limit
TXNPNIURLCTHPGQ948S,0.04,Low Risk,Money Mule Network,"{'Money Mule Network': 50.6, 'Rapid Multi-Hop Layering': 19.32, 'Third-Party Payment Web': 10.55}",SHAP subsample limit
TXNA00ICSGYUMZJV1B8,0.01,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 61.83, 'Underground Banking (Hawala)': 28.7, 'Rapid Multi-Hop Layering': 8.44}",SHAP subsample limit
TXNFG4O3RR4O3QCSSVO,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 71.81, 'Pass-Through Transit Hub': 25.44, 'Underground Banking (Hawala)': 1.36}",SHAP subsample limit
TXN79N9HN9TAPECFL1C,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 52.95, 'Pass-Through Transit Hub': 38.68, 'Money Mule Network': 4.97}",SHAP subsample limit
TXNKXINJFT0ROIUV4CZ,0.12,Low Risk,Funnel Account Network,"{'Funnel Account Network': 48.45, 'Pass-Through Transit Hub': 26.19, 'Structuring (Smurfing)': 19.65}",SHAP subsample limit
TXN065Q36W142PTK2UO,0.16,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 82.04, 'Structuring (Smurfing)': 8.88, 'Funnel Account Network': 5.84}",SHAP subsample limit
TXNWHGGY8LCZ235AFJ9,0.21,Low Risk,Funnel Account Network,"{'Funnel Account Network': 34.42, 'Rapid Multi-Hop Layering': 29.13, 'Money Mule Network': 26.83}",SHAP subsample limit
TXNJSJJUDD0T52VWF29,0.57,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 75.84, 'Money Mule Network': 19.77, 'Funnel Account Network': 1.6}",SHAP subsample limit
TXNCPTQ1HOJ9Q6IRCV1,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 64.19, 'Pass-Through Transit Hub': 18.5, 'Funnel Account Network': 15.53}",SHAP subsample limit
TXNWPR912OOY0M1SWGO,0.16,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 57.02, 'Structuring (Smurfing)': 26.94, 'Funnel Account Network': 13.77}",SHAP subsample limit
TXNCJJATXJ4ASW7BUUV,0.15,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 51.87, 'Structuring (Smurfing)': 38.13, 'Funnel Account Network': 8.92}",SHAP subsample limit
TXNLPTMS7V8237DZ5CE,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 51.41, 'Rapid Multi-Hop Layering': 38.2, 'Funnel Account Network': 6.55}",SHAP subsample limit
TXN0MLC3DX2KIA21KDI,0.0,Low Risk,Funnel Account Network,"{'Funnel Account Network': 80.18, 'Charity Abuse': 19.66, 'Money Mule Network': 0.07}",SHAP subsample limit
TXNV2SPER0M0TV8DMLE,99.41,Critical Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 99.97, 'Rapid Multi-Hop Layering': 0.02, 'Underground Banking (Hawala)': 0.01}",SHAP subsample limit
TXN306REIS51C63DAPK,99.5,Critical Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 99.84, 'Underground Banking (Hawala)': 0.08, 'Rapid Multi-Hop Layering': 0.07}",SHAP subsample limit
TXN8DRVRQU660EKRX8D,0.07,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 52.33, 'Pass-Through Transit Hub': 37.96, 'Funnel Account Network': 8.55}",SHAP subsample limit
TXN2P7HBZ2977QJDTR8,0.11,Low Risk,Funnel Account Network,"{'Funnel Account Network': 55.94, 'Structuring (Smurfing)': 42.02, 'Pass-Through Transit Hub': 1.38}",SHAP subsample limit
TXNOL7PIBHI2J0PAS6K,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 49.72, 'Funnel Account Network': 45.78, 'Pass-Through Transit Hub': 2.82}",SHAP subsample limit
TXNX4MNBPIC8PH3SOU7,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 60.23, 'Funnel Account Network': 20.29, 'Pass-Through Transit Hub': 13.95}",SHAP subsample limit
TXNGUF0SK3VBAFD734D,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 72.38, 'Structuring (Smurfing)': 12.99, 'Pass-Through Transit Hub': 11.58}",SHAP subsample limit
TXN3JBLRHH5LPD0TVA3,0.12,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 75.1, 'Structuring (Smurfing)': 13.2, 'Funnel Account Network': 8.73}",SHAP subsample limit
TXNWEOPJH4OFV8BWH9Y,0.48,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 67.36, 'Money Mule Network': 20.18, 'Circular Transaction Loop': 4.77}",SHAP subsample limit
TXNM3SXXVUK3WI880Q1,1.34,Low Risk,Money Mule Network,"{'Money Mule Network': 59.34, 'Rapid Multi-Hop Layering': 22.9, 'Funnel Account Network': 4.89}",SHAP subsample limit
TXNY2RF3TRXMC06LX4G,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 50.52, 'Pass-Through Transit Hub': 41.92, 'Funnel Account Network': 6.47}",SHAP subsample limit
TXNC3K8BH8B0HKML0P1,0.03,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 50.56, 'Rapid Multi-Hop Layering': 43.73, 'Money Mule Network': 3.38}",SHAP subsample limit
TXNPRB2N73H8UCXBG0U,0.11,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 52.72, 'Pass-Through Transit Hub': 32.25, 'Charity Abuse': 9.68}",SHAP subsample limit
TXNFVY1GP4N83KFBZ28,3.46,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 44.65, 'Pass-Through Transit Hub': 35.56, 'Money Mule Network': 9.21}",SHAP subsample limit
TXN0D8DN17B4E3DYPM2,0.15,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 42.14, 'Funnel Account Network': 20.97, 'Structuring (Smurfing)': 20.38}",SHAP subsample limit
TXN019GYOZHH7V0D2MR,0.13,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 65.98, 'Money Mule Network': 24.77, 'Pass-Through Transit Hub': 3.18}",SHAP subsample limit
TXNKDW8EZ3R2MVAAWJH,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 61.31, 'Rapid Multi-Hop Layering': 22.71, 'Funnel Account Network': 8.96}",SHAP subsample limit
TXNMTID6Y2YWDVXC6AJ,0.19,Low Risk,Money Mule Network,"{'Money Mule Network': 59.96, 'Rapid Multi-Hop Layering': 31.69, 'Funnel Account Network': 4.62}",SHAP subsample limit
TXNQQFW75EOQ8QSMUMQ,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 82.74, 'Funnel Account Network': 7.56, 'Pass-Through Transit Hub': 7.35}",SHAP subsample limit
TXN1RAUZLDR24M9RSRQ,0.0,Low Risk,Funnel Account Network,"{'Funnel Account Network': 81.53, 'Charity Abuse': 17.49, 'Structuring (Smurfing)': 0.68}",SHAP subsample limit
TXNPLA35DQORZ7RO1I6,0.18,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 56.56, 'Money Mule Network': 16.06, 'Structuring (Smurfing)': 15.7}",SHAP subsample limit
TXNJ92GBQKASTTGA33N,0.09,Low Risk,Funnel Account Network,"{'Funnel Account Network': 84.37, 'Structuring (Smurfing)': 9.67, 'Pass-Through Transit Hub': 2.77}",SHAP subsample limit
TXNG66YJZ01MOE8XQLS,0.05,Low Risk,Money Mule Network,"{'Money Mule Network': 44.63, 'Rapid Multi-Hop Layering': 30.9, 'Third-Party Payment Web': 11.74}",SHAP subsample limit
TXNNNJWCP5HH5QFDTUN,0.02,Low Risk,Funnel Account Network,"{'Funnel Account Network': 96.66, 'Charity Abuse': 2.78, 'Structuring (Smurfing)': 0.31}",SHAP subsample limit
TXN3386STJNVMRFNXHV,4.16,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 69.72, 'Money Mule Network': 10.46, 'Pass-Through Transit Hub': 9.68}",SHAP subsample limit
TXN795SFI03SIUMHA8F,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 49.56, 'Funnel Account Network': 35.81, 'Charity Abuse': 4.73}",SHAP subsample limit
TXNX34SYQTFK2V7OAV5,0.26,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 73.77, 'Funnel Account Network': 11.9, 'Money Mule Network': 11.12}",SHAP subsample limit
TXNDQ476JBUI9O28FUO,0.11,Low Risk,Money Mule Network,"{'Money Mule Network': 40.53, 'Structuring (Smurfing)': 35.59, 'Rapid Multi-Hop Layering': 11.55}",SHAP subsample limit
TXN1OKEO039ZB5TV2T0,0.14,Low Risk,Money Mule Network,"{'Money Mule Network': 61.73, 'Rapid Multi-Hop Layering': 20.72, 'Funnel Account Network': 11.89}",SHAP subsample limit
TXNPT911RHXL9R7IW6L,0.36,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 48.84, 'Money Mule Network': 42.18, 'Structuring (Smurfing)': 5.08}",SHAP subsample limit
TXN6J9FELTZ4XMLHNX9,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 77.82, 'Funnel Account Network': 15.41, 'Pass-Through Transit Hub': 4.37}",SHAP subsample limit
TXNDO39UG8Y4RKZS8CI,0.14,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 66.04, 'Money Mule Network': 21.91, 'Pass-Through Transit Hub': 8.5}",SHAP subsample limit
TXN7PX9LBWKQQPEJJT4,0.08,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 70.23, 'Pass-Through Transit Hub': 19.13, 'Underground Banking (Hawala)': 9.47}",SHAP subsample limit
